"","V1","V2","V3","V4","V5","V6","V7","V8"
"45",0.688252361106221,0.339879797169007,0.34081209004717,0.358880763485562,0.44387661366933,0.276028839626349,0.698859653542517,0.45672609957098
"46",0.264009844883578,0.349908127022441,0.800953345607501,0.232054091592086,0.261164746424416,0.253085047719767,0.453919258911861,0.370810761369765
"47",0.747401212675031,0.162568411140703,0.628581765267765,0.616544086879585,0.254935085663805,0.816330978049664,0.472975527491188,0.420827315675328
"48",0.726382213654695,0.504730219197227,0.786085650172317,0.481315976091893,0.851074700708035,0.747111060802825,0.335862187778344,0.221864549162332
"49",0.82354539878713,0.781517572580837,0.694634831097443,0.737421336932574,0.733164125449257,0.504961919703055,0.249815367523581,0.371066385460552
"50",0.379019773101434,0.555832027550787,0.62140785990702,0.439436484212987,0.867101780439029,0.650604938731296,0.609040488183964,0.296903582506115
"51",0.242628021536162,0.627839480869938,0.658232646537945,0.768130863317754,0.540912385328207,0.239482363945805,0.367617354255635,0.251157388500636
"52",0.45852249268326,0.316746450736886,0.374589975642972,0.132105166808935,0.74773760751728,0.394699607785093,0.700324548525736,0.623212062043603
"53",0.717873834003694,0.779289876146475,0.177326271755854,0.699583626483101,0.487153737717308,0.851816262976732,0.506337977947202,0.510927100125235
"54",0.625769387649139,0.367699361729436,0.441986224112567,0.521510048868833,0.726003142536618,0.252939029636327,0.462746082898229,0.673019250923302
"55",0.715223579034209,0.799567723576212,0.523267121289391,0.332838614722481,0.644499667544849,0.363313401245512,0.42467817905033,0.308178773631807
"56",0.273027971399017,0.705394784579752,0.781910777180456,0.340986126995413,0.643194998770719,0.195873455816181,0.369721558853984,0.876381902864203
"57",0.675273142101243,0.795884447714314,0.809363163148053,0.542059961350635,0.315021056259982,0.463195140290074,0.317695190523285,0.240955830688588
"58",0.673359599518823,0.232164559864905,0.660223458076129,0.279900727303699,0.245840422512498,0.215889834937872,0.660698650790378,0.805086795856478
"59",0.568517142634839,0.541080075451638,0.829035850918386,0.411884679837618,0.671523087719921,0.268989208694082,0.483321400937857,0.25702646980877
"60",0.375664136562264,0.553022151454817,0.227729851141106,0.813541312814923,0.630370601956733,0.24936134054116,0.761240659582662,0.684538304881658
"61",0.279434593986021,0.739676838816842,0.287351994463941,0.227375880619045,0.47100548945833,0.751493867482059,0.4967049970394,0.663079839502461
"62",0.702345860200236,0.758177577207331,0.263139608551515,0.168225512871752,0.287465434640646,0.775208007497946,0.646515096663963,0.285335358294426
"63",0.65207122132252,0.755382654411253,0.451971475892467,0.591817839270923,0.338391903898679,0.737742446274962,0.222338160694111,0.278030872413423
"64",0.689569264626363,0.381050319617847,0.674003954848507,0.765911174797686,0.187231354176532,0.393584284668555,0.407459685170324,0.524639361500973
"65",0.490379244210664,0.350375650871778,0.843926021026215,0.605007369447034,0.844782697213814,0.644070646900451,0.323546178169549,0.73533315449045
"66",0.444155571794137,0.57083185757394,0.710581298867008,0.195821992002893,0.629793432186823,0.398699484414654,0.509094545635162,0.592773073270684
"67",0.473191090995912,0.335003156787949,0.607205228919629,0.815500584966037,0.180075650220271,0.768923717021244,0.667107191676972,0.79679660421703
"68",0.681616464005085,0.55182862662035,0.294317382617621,0.550946838626638,0.547822604220128,0.571747143279295,0.705708460205235,0.679742906407686
"69",0.729363496175967,0.814180993014947,0.632024122342234,0.801553311974742,0.282418442247668,0.402091367722256,0.181341063665925,0.554622345529031
"70",0.280165473233676,0.299774274189957,0.481978998181177,0.661391810703557,0.667066063914681,0.728830705866683,0.238142627356108,0.704724592130166
"71",0.286742655235343,0.67416643301025,0.675876827436732,0.876314564008964,0.805965982285328,0.662536372616189,0.347625835128361,0.372340027130209
"72",0.836073931861902,0.446562136484776,0.689270952824037,0.329980743254768,0.608687045090133,0.278102541747037,0.303980302814161,0.460065738554113
"73",0.735104643028462,0.811056478689658,0.368457326336065,0.70243056535651,0.839160006360849,0.36130696934252,0.586674018780934,0.798588135630824
"74",0.159832819056697,0.695052649529418,0.147345180463511,0.555061172960093,0.416442224778468,0.762329993608408,0.726152050834382,0.32026262494945
"75",0.183606163514545,0.554216538626933,0.775396629447816,0.650965582412202,0.591866765026469,0.546978230924345,0.212267605033936,0.38172838705359
"76",0.271461271648761,0.466469279436395,0.361082722614286,0.554595652131364,0.419049422820797,0.645459434910677,0.706762971464312,0.729867290560855
"77",0.741641983789625,0.480485486124409,0.761166647982784,0.368626555122435,0.689150764703052,0.687269495635293,0.656391688502859,0.686549987954088
"78",0.79550757347676,0.770486762875225,0.518356810181402,0.677489304216579,0.571035462432075,0.328839842332061,0.228153046777006,0.760474419553066
"79",0.511510057894746,0.328506627973635,0.688851262198761,0.558919099803781,0.878569832005538,0.397508117944002,0.707354009628994,0.617408397797262
"80",0.313218834996689,0.165589943341911,0.724626153962221,0.663427276642062,0.14638985798019,0.814622196622891,0.67036217648373,0.497845022899332
"81",0.294791239173384,0.26495413439977,0.776179893666878,0.760480914425338,0.481872980795801,0.26253027253598,0.388662903477671,0.194666291984729
"82",0.633307662082603,0.440678623391082,0.71520469388878,0.778661782870069,0.133627549228026,0.595774649508763,0.787190021421993,0.159562205261085
"83",0.380178249802673,0.596548738185782,0.65459834185522,0.651526761247544,0.500677803157829,0.335920091900043,0.215585105561186,0.680050353777129
"84",0.174382311933674,0.0931954133175314,0.588542414186755,0.553263103229459,0.200949110075599,0.247747955813073,0.310858670660295,0.441628344069934
"85",0.476141512571601,0.686525196265662,0.650640678802971,0.503379836886656,0.341513142453041,0.497636773433769,0.519286866642302,0.559608254770748
"86",0.483114644509042,0.176046656593215,0.173639695652528,0.511036517858505,0.555383567244746,0.407000966249267,0.230829187002732,0.745256116998615
"87",0.396459302768577,0.368255178139778,0.310471483416157,0.694297483795323,0.335295191759011,0.666488385450095,0.596075455385493,0.167271843015915
"88",0.095425609595608,0.606097783137113,0.35359185541654,0.14824331156211,0.503777528945822,0.261886620294303,0.902094577061711,0.854124257337768
"89",0.697402193525108,0.566476410914678,0.274042715878226,0.282577755208593,0.679484580763849,0.716371405607555,0.673368672626792,0.198857655928237
"90",0.816838163613109,0.730865896749543,0.264573241331847,0.236369268711191,0.405855713587254,0.460765915022232,0.764551579241175,0.54283437276003
"91",0.381177384385373,0.604822746459395,0.642787451444892,0.303924771385733,0.774650538098765,0.653104890966089,0.132058319541626,0.244094812788302
"92",0.187170987559017,0.744143751168391,0.533711295078276,0.314437788591953,0.881407477373024,0.858415927927941,0.630906769596273,0.675733926733956
"93",0.404533551171655,0.658895412352402,0.816767722546123,0.804749150532298,0.848095764487516,0.181935174792307,0.907459593071369,0.430487564946525
"94",0.334789522304432,0.825557665671455,0.635051149376435,0.336402816959191,0.674453839172376,0.269387711267686,0.225312610676978,0.322266879665665
"95",0.442186430581612,0.821278878443874,0.431100494423881,0.722626279327087,0.621911988732871,0.228627760921372,0.186779776646523,0.321859432338504
"96",0.685370174158365,0.200528443374671,0.704981439120136,0.484906832453562,0.704764116215287,0.474510380730266,0.441835867926246,0.621005362910219
"97",0.221011492018122,0.655473577250727,0.542326919552404,0.328790526887868,0.229999562711455,0.56465891192737,0.8684606275775,0.440613545593107
"98",0.185290988870198,0.624310192357749,0.789205708010122,0.406946826275205,0.636023714390351,0.29323100362788,0.781141155064572,0.46113336207089
"99",0.801617420681752,0.218100914603332,0.267174504604889,0.154439275308978,0.694657778214896,0.102737101350911,0.702376908122096,0.227339061071631
"100",0.785569337055786,0.400368246571394,0.217126851861598,0.75655174367479,0.885137795143528,0.421120538548101,0.727248930545291,0.186653535353718
"101",0.508950601815479,0.707244464928051,0.417062487801537,0.759401759584202,0.242102066402789,0.339848159844521,0.602854429118335,0.41371136662364
"102",0.251424440939445,0.276377104442334,0.773443173690466,0.311730566629209,0.81067410546192,0.42662228519097,0.753271164392354,0.769900218751747
"103",0.862014970671851,0.678026947462233,0.409786004002206,0.840030646050582,0.337089357546065,0.754238396296976,0.20641849653516,0.625424623775762
"104",0.672919018272078,0.373526652617846,0.118414722105721,0.543631255476736,0.165180800671922,0.712621377894189,0.418751617820235,0.336282796194078
"105",0.594289843909442,0.260077110010665,0.645382448614109,0.212971927706152,0.611255112757208,0.305725007848581,0.392474643350812,0.201371291222284
"106",0.670659954512492,0.413027912995312,0.203924209677381,0.414566894756863,0.638860303109977,0.6061162036811,0.258159796039807,0.639535038538044
"107",0.268034801809583,0.450780125230085,0.49124603466806,0.47707640180015,0.681413105381187,0.307831742721144,0.113846377433278,0.153592465944355
"108",0.78753514111368,0.539042936468031,0.581452605362283,0.480921631498029,0.753893517783843,0.638098618767457,0.293318545727059,0.511410517723067
"109",0.415465757657075,0.599718470177846,0.24068329031812,0.419223718045279,0.746821990938624,0.691085594499949,0.597611640638672,0.613031204715837
"110",0.666046417929465,0.189452788858442,0.269285705126123,0.80909973948705,0.237158000184456,0.465908579149051,0.183841147257481,0.537839209895814
"111",0.421155843117507,0.691200742641464,0.553140470096609,0.557976299757836,0.768391077840701,0.210594657570124,0.549497404203983,0.301180578011088
"112",0.209733791516628,0.498880156185711,0.78011574172345,0.908153214569669,0.392491183480015,0.72504064505687,0.443550401670858,0.591057087546214
"113",0.447836405985057,0.448520652926993,0.131534906523069,0.74971087348205,0.721916385300225,0.642153323509963,0.73048238303652,0.367136194078485
"114",0.826519889090909,0.513854305575136,0.456699483296368,0.682604452844011,0.303147875249386,0.282204716803273,0.875268072125269,0.49368127444759
"115",0.624973943746183,0.175230771253118,0.719643913239241,0.655220818745438,0.377347321581328,0.660166079770075,0.535719009835506,0.849601439635735
"116",0.274614761713892,0.778127150144894,0.207650885949144,0.783543534088414,0.273234197008423,0.610853273996152,0.234627567881951,0.234804510736838
"117",0.441740935941227,0.386441206738353,0.472069693329278,0.428831880172016,0.628391481347848,0.401531884797849,0.120563300615409,0.60828042049869
"118",0.258235643783817,0.21093014431349,0.534208300430328,0.789768545528175,0.562355029547121,0.477386186922668,0.538081748228055,0.72236780836992
"119",0.240023266822333,0.808141429947456,0.139775642092805,0.715405957293697,0.515805784468539,0.509240235492121,0.526692967490293,0.332327797248028
"120",0.407431336336769,0.372490025920328,0.334030189323239,0.359059632745804,0.46583338909992,0.560547055035597,0.798398060367675,0.340323654967593
"121",0.687895009887172,0.375465683756629,0.343889625160024,0.723243263066281,0.699939170434838,0.702973606646527,0.277431122699985,0.403186646704795
"122",0.52364679286629,0.461231497309171,0.757852972369408,0.486152450592723,0.178344681324903,0.622642169151222,0.259696184214903,0.378220469507622
"123",0.462597127219662,0.907938499876531,0.146094513561577,0.848100734224776,0.226844603668898,0.243693977470044,0.284755921344738,0.638041529730661
"124",0.428309045098023,0.0822931046108715,0.596505727725802,0.77058746576542,0.817531220068922,0.807860373403411,0.391719054638641,0.282800700488966
"125",0.416526548487833,0.319032131173182,0.360628600396682,0.814052175515564,0.156584714584751,0.341348303149221,0.401444405061658,0.2831212802995
"126",0.0945739899750333,0.127091486443533,0.743300620319555,0.61001697276067,0.688288364240434,0.123116282223724,0.396163696952397,0.792395011918619
"127",0.22790702865296,0.723038683280582,0.737144153693225,0.446571593790548,0.283375355367549,0.133086020250572,0.590474551425315,0.778175165952882
"128",0.390381873218575,0.722519558592699,0.351016418487998,0.221427254296374,0.635973880735692,0.422818998116767,0.371110792026157,0.678938324682647
"129",0.60656964348862,0.5352778590417,0.76018880653684,0.679568421482108,0.584924334945157,0.392894376918441,0.842313463264378,0.674318045206135
"130",0.547563682202715,0.740497263775673,0.247065467252862,0.656315456839045,0.703781866696896,0.537593186971033,0.315767252162797,0.176629339011153
"131",0.485132784797112,0.699542191941524,0.693638707586331,0.161351554825902,0.380510662906338,0.225415563379182,0.804370823821519,0.517308931511827
"132",0.590039744546171,0.728147551778937,0.20969111180678,0.357649973620195,0.389387729292503,0.799325880510034,0.616373031843221,0.631487022583839
"133",0.848482693024213,0.357952919965144,0.640558886942221,0.707176075760275,0.270776700714603,0.494982209466631,0.786790844041621,0.833137645055307
"134",0.565436615831219,0.792330641296459,0.609174626710359,0.32333127011219,0.357280667059822,0.423311828133883,0.582937256114092,0.21641263884888
"135",0.222389927149052,0.735755977033637,0.484170858419966,0.538528027042746,0.552189284861088,0.706533812796697,0.528248597978847,0.587882004305022
"136",0.876831292991992,0.696238962147851,0.387224997965386,0.235588090801379,0.787620403525652,0.589861318731215,0.165135155436816,0.634574388122885
"137",0.378908821724122,0.622175758090103,0.399396342564141,0.26887617606041,0.339307284682291,0.263692402342567,0.306334692633012,0.428575213001342
"138",0.138978844994446,0.632694766175467,0.551212912478484,0.307865015020827,0.832292366254842,0.185905465421733,0.795095387590118,0.709281376196304
"139",0.261124186080182,0.657955117300851,0.772328403098276,0.552476968901232,0.852525082677836,0.160622959340224,0.373708646928892,0.599365314933239
"140",0.165502844345989,0.865856805860996,0.304944545253413,0.297936228340259,0.239859131604433,0.523369771834928,0.419038791151252,0.822972225814126
"141",0.642043359061703,0.122376556084258,0.516787912780419,0.160037660930771,0.791239885398652,0.151205194390612,0.694476478232304,0.660322920227191
"142",0.156827453306643,0.32590566244768,0.590712741732597,0.290146218673093,0.0844190325646196,0.657001963020302,0.739373413358815,0.586341893584467
"143",0.146007120005786,0.873200829190202,0.851506802676246,0.717770593218971,0.159632863507839,0.58781726869964,0.815042468022089,0.326779019202571
"144",0.494396941840881,0.813882088713115,0.285006931885611,0.787616430283291,0.40753710554447,0.656433277519885,0.728925197406672,0.525729532963131
"145",0.847290531180333,0.126307789949467,0.244999072928447,0.450321768884547,0.700116723901127,0.461090978657128,0.282756479717558,0.431825203188462
"146",0.24345794049534,0.393072458094219,0.168181262153666,0.126626415015897,0.502402924375609,0.755338373704581,0.680705650001764,0.643281748474343
"147",0.649155915166484,0.300618344538612,0.284393180307001,0.216692454685224,0.184653272784548,0.364932579563931,0.808400475888979,0.748349520239281
"148",0.873595490732696,0.447844610500615,0.239475938309217,0.257576867277734,0.175108858240303,0.354969509633025,0.909322530856589,0.286104191535851
"149",0.326035761089995,0.135492665982572,0.510630312056048,0.574813210347202,0.744935492643854,0.313439711509505,0.386162749515614,0.260706327447202
"150",0.674527923682705,0.239546477433061,0.879205344293267,0.686598746367497,0.0972752073861193,0.300402210517786,0.355853094096761,0.26591527328291
"151",0.4001240522929,0.638918535868637,0.601389686384471,0.208015625910135,0.393605574934976,0.480004773291526,0.883226518773939,0.837375434853137
"152",0.203797371638473,0.516352415001718,0.150411224218551,0.242580390051473,0.799398885524599,0.234695683533791,0.645018500245176,0.444817534246948
"153",0.720901964657474,0.471092540474841,0.85542672829167,0.74891870299587,0.247903442187002,0.811221933347872,0.479324052217649,0.650323803908657
"154",0.192889087148244,0.407489497395931,0.569221837946214,0.74784636754985,0.302127842999296,0.499084350225981,0.783414228530601,0.421574656222248
"155",0.550998304923065,0.103126450934913,0.406760434319964,0.676894581782632,0.230343980615959,0.431910915123764,0.592583452719497,0.664305625306675
"156",0.201555441044737,0.292728627911536,0.673688937433064,0.19242953344225,0.0980064496591222,0.382061405955581,0.450192883296404,0.932789462316083
"157",0.200273937269812,0.751315601996146,0.175700991756981,0.563026674776571,0.240919681458035,0.670259191255551,0.631673724382184,0.662188399536302
"158",0.714137581180548,0.458778508829884,0.793207775753923,0.295404896489577,0.421989961845335,0.810690675514052,0.86505296744965,0.818920822216198
"159",0.753772132769925,0.29558991486486,0.291959545758087,0.742419744255953,0.510339766328456,0.340565734109376,0.565609431704506,0.866407571383985
"160",0.296402424596949,0.168362477195449,0.754259535616729,0.61801394300512,0.670233590083197,0.727584899606183,0.713276746545918,0.339828087865608
"161",0.65854966178094,0.652857219985686,0.391770314313006,0.355882681772579,0.0992726885511074,0.661234567529522,0.546328516150359,0.842429235542426
"162",0.439675680555869,0.404109065620462,0.794170041840756,0.423500270996476,0.437502543448471,0.626057498158887,0.263769963406725,0.861318545379909
"163",0.657220141266938,0.486010093671037,0.474609844659455,0.643343562248396,0.534703233623877,0.667690845149104,0.676630794907454,0.302679157988867
"164",0.456919002213981,0.647197558072628,0.31294195284741,0.178312201420311,0.907108574407408,0.568018798601115,0.826796213814989,0.268640613272786
"165",0.170243090406992,0.288391045894474,0.459011417961679,0.387527889264748,0.751222672973759,0.616967964346521,0.827635747645283,0.149008811268723
"166",0.839952220762381,0.152755935815396,0.686951260263333,0.668143922279356,0.454653972710017,0.679613426118856,0.236178607330192,0.134207418811508
"167",0.566319156429497,0.853121129373321,0.370488740932429,0.579691066660453,0.221195615783334,0.257499046113808,0.22929954611836,0.344921026567463
"168",0.316505408199271,0.396153078279458,0.272617091581458,0.560868093590718,0.577824684192426,0.475609088120749,0.451745503785554,0.551884282456478
"169",0.85012117539905,0.383795937465969,0.61688805681793,0.210797751438338,0.400085568933515,0.3303826331452,0.0998713403993752,0.799681666899007
"170",0.11623571068421,0.354594250496477,0.17874630484567,0.696308550072601,0.566649970379425,0.193403982157819,0.307607864854392,0.129166691821069
"171",0.710009614602663,0.424992916588439,0.447007617107127,0.207597304475261,0.250342627935112,0.409905430966523,0.452799251144053,0.334118034887593
"172",0.81339252156252,0.476374038208509,0.582710167886922,0.293759905761341,0.777713386558229,0.236792780522723,0.721339819620596,0.498876647094963
"173",0.734146061350591,0.630681710359873,0.648066648585722,0.494092876918148,0.345126477438258,0.508639939723769,0.252300651922124,0.759887944034534
"174",0.563997684922069,0.719327080868185,0.117580676093465,0.491380077054258,0.401307775195455,0.287950500276871,0.696137460283935,0.534761547872797
"175",0.188767481537769,0.265395612211432,0.600351090297801,0.667914400548674,0.775942046595039,0.175704829552909,0.63587134805508,0.535793842498912
"176",0.815784951061942,0.27098888834333,0.885768513914896,0.796520528239664,0.334976753859781,0.753665305908071,0.642376124774804,0.307547708325321
"177",0.638685483977199,0.791393855090952,0.478338003069395,0.324631603070302,0.776305568814045,0.145197828768985,0.432106756669469,0.689574725041399
"178",0.621453989759786,0.293223851389484,0.366863914955407,0.432599677172257,0.468858690490946,0.390502514861757,0.218441751743667,0.187853015772998
"179",0.361931904437952,0.460737785349833,0.157537849789718,0.270668895635754,0.257239541338524,0.205200678081485,0.649572203626856,0.389825004684739
"180",0.761734840274323,0.74732994349231,0.70078455684986,0.750650056611747,0.479525826051366,0.213900037095416,0.431471571469912,0.369410532387905
"181",0.436826321361819,0.243135227944702,0.874386442108778,0.343469423631672,0.137629508524667,0.76361209476483,0.776272119394969,0.667208590983413
"182",0.72852656455664,0.885393899759976,0.701074167797575,0.429716603734065,0.375479648351669,0.388965208332753,0.822746635211865,0.564802667557728
"183",0.376670042400016,0.867175884037279,0.74273130982276,0.671587630202994,0.210206105039222,0.796329354270594,0.189672666837927,0.384148521169787
"184",0.149069142533699,0.547282382317586,0.328621155306464,0.095572564577451,0.299612137295539,0.47305460496177,0.363580421782797,0.207464884775924
"185",0.582912175073056,0.680543805257883,0.884189713766798,0.755123399124714,0.381320648565888,0.488411229322199,0.936698946446413,0.242813781843055
"186",0.602160486323759,0.571528846861329,0.529954751757905,0.445477633801056,0.708925528468099,0.719000379574252,0.871882255543023,0.80345527970395
"187",0.576048005281715,0.866443707963219,0.897537118030479,0.862330747117987,0.195157048699679,0.693146338510793,0.666942824693397,0.558530659731245
"188",0.781313060357934,0.323759397803573,0.530226163129089,0.177384280576371,0.891898736592848,0.635295659337193,0.695827186999144,0.429165099844104
"189",0.248315348226577,0.819308634168701,0.383249816494063,0.265204702247633,0.718012327188859,0.297059089492075,0.718522989599034,0.226845524824224
"190",0.593145605213707,0.640258452038048,0.778371719653252,0.139402140689082,0.306514814899769,0.863659910346614,0.766506346246693,0.306211905250326
"191",0.828105250379536,0.562665224830853,0.449287452219054,0.443827253657626,0.0558656108635478,0.127972257270245,0.618863026844338,0.289273618582403
"192",0.771630987871438,0.0925692223757505,0.234812123811571,0.871385442770785,0.413875537852524,0.0821317511245143,0.5543892848955,0.457942379098386
"193",0.275544870036654,0.827203056042781,0.347025611350313,0.447044078529347,0.485384937310824,0.772309158834629,0.368527966303052,0.180039800807601
"194",0.393999033745611,0.817712031746516,0.40498347180197,0.811282889987808,0.432077833337244,0.429282114567701,0.174792187973857,0.786540368671063
"195",0.419725121746771,0.194211642605253,0.0997203385441098,0.110686159969075,0.183139788540779,0.204515551798977,0.378817565910984,0.765367080396274
"196",0.861569130101241,0.7561654959023,0.32169842263218,0.779619638051605,0.370861603727564,0.395632585739018,0.470586304818513,0.694676756597357
"197",0.683974375950405,0.249717050838983,0.152967641208554,0.229382826346206,0.369603947683936,0.326696297864662,0.684125089247478,0.160175754854921
"198",0.430140439660754,0.291895243944367,0.302175374030601,0.0632844868844841,0.659562174122082,0.570834200434154,0.522665660989704,0.17061670591752
"199",0.328926192519488,0.497894172391854,0.904685323823011,0.219691185271833,0.160138850785559,0.782370479423087,0.266106150639709,0.513116589085897
"200",0.358032440477982,0.235891998120351,0.820758173045702,0.147823179602157,0.712457516699564,0.685357648613397,0.311318394564558,0.693460631456925
"201",0.835144228595775,0.626852410859894,0.462217681107577,0.431760980357882,0.12505131588853,0.552852793401573,0.838920188824413,0.109269884223118
"202",0.199817110184114,0.326932960866485,0.452884567577857,0.238275751453824,0.353534630227368,0.959589051089948,0.24442926040804,0.368567622959847
"203",0.854855166274356,0.665792877561646,0.220684019047301,0.754465814110823,0.830295512176817,0.387397857667413,0.849889984515263,0.519961430846714
"204",0.744069437726168,0.847094723136397,0.344653455725638,0.791697859853506,0.424012141290354,0.100626144366805,0.84870402498031,0.718797420870513
"205",0.211727311447263,0.659337060795166,0.27839556798921,0.935118452410679,0.163787419019034,0.42598503848305,0.422607234069146,0.791443306672852
"206",0.277366713935044,0.147027920435881,0.548099114215001,0.78461289610411,0.404603846458718,0.198379784796154,0.855279593989952,0.620030008556088
"207",0.337460085853934,0.585459303677315,0.0688085864880122,0.196897084528347,0.477166727783624,0.698555942934472,0.514614653304918,0.24329980395548
